"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Stxbp61",0.00275796988500732,-0.139248702782705,0.631,0.68,1,"heterozygous","Stxbp6","oligodendrocytes"
"Magi1",0.00276933674856155,0.188895355932462,0.625,0.612,1,"heterozygous","Magi1","oligodendrocytes"
"Hacd3",0.00280762318995907,-0.128063970190214,0.131,0.17,1,"heterozygous","Hacd3","oligodendrocytes"
"Cttnbp2nl",0.00282869881628329,0.193888457384558,0.21,0.174,1,"heterozygous","Cttnbp2nl","oligodendrocytes"
"Mindy1",0.00283392047396565,-0.108072487476046,0.088,0.123,1,"heterozygous","Mindy1","oligodendrocytes"
"Pik3c3",0.00290918333537624,-0.121710271377234,0.144,0.187,1,"heterozygous","Pik3c3","oligodendrocytes"
"Pigt",0.00292105449166336,-0.122690528506052,0.076,0.108,1,"heterozygous","Pigt","oligodendrocytes"
"Klf72",0.00293394278469292,0.17972479489906,0.554,0.53,1,"heterozygous","Klf7","oligodendrocytes"
"Nck22",0.00294237187661367,-0.124653518966146,0.132,0.173,1,"heterozygous","Nck2","oligodendrocytes"
"Tubb4a",0.00297140009442137,0.122084287685075,0.754,0.742,1,"heterozygous","Tubb4a","oligodendrocytes"
"March11",0.00303959634143339,0.254053046012781,0.583,0.558,1,"heterozygous","March1","oligodendrocytes"
"Fem1c",0.00305668615151982,0.205128557388686,0.144,0.113,1,"heterozygous","Fem1c","oligodendrocytes"
"Mfsd11",0.0030649940313777,-0.111108254234758,0.083,0.117,1,"heterozygous","Mfsd11","oligodendrocytes"
"Slc9a1",0.0030748403974703,-0.125838618304406,0.08,0.112,1,"heterozygous","Slc9a1","oligodendrocytes"
"Tmod3",0.00307860450641919,-0.139116526806193,0.133,0.173,1,"heterozygous","Tmod3","oligodendrocytes"
"Ptprj2",0.0030895434571191,-0.193722379423238,0.134,0.173,1,"heterozygous","Ptprj","oligodendrocytes"
"Papola",0.00311819716356148,-0.132854284342738,0.363,0.426,1,"heterozygous","Papola","oligodendrocytes"
"Cnot10",0.00317841087323604,-0.107871167433688,0.212,0.263,1,"heterozygous","Cnot10","oligodendrocytes"
"Ywhab",0.00318448121347251,-0.126140321535264,0.122,0.161,1,"heterozygous","Ywhab","oligodendrocytes"
"Ttll7",0.00319032906900951,0.161677792321465,0.809,0.803,1,"heterozygous","Ttll7","oligodendrocytes"
"Akap11",0.00319266903989809,-0.111218865982422,0.211,0.262,1,"heterozygous","Akap11","oligodendrocytes"
"Tcp1",0.00320820819315017,-0.138971318104086,0.123,0.161,1,"heterozygous","Tcp1","oligodendrocytes"
"Myo5a",0.0032533316937589,-0.123693560600567,0.298,0.356,1,"heterozygous","Myo5a","oligodendrocytes"
"Snap23",0.00329327782121119,-0.110090460601005,0.132,0.173,1,"heterozygous","Snap23","oligodendrocytes"
"Chka1",0.00329438840209767,-0.125455375293113,0.258,0.313,1,"heterozygous","Chka","oligodendrocytes"
"Gm26672",0.0033741611350075,0.185866614364455,0.114,0.085,1,"heterozygous","Gm26672","oligodendrocytes"
"H2afj",0.00350922029659447,0.246353763108148,0.374,0.346,1,"heterozygous","H2afj","oligodendrocytes"
"Olfm11",0.00351430326550381,-0.131271589110235,0.134,0.173,1,"heterozygous","Olfm1","oligodendrocytes"
"Gpx4",0.00353994205328395,-0.135724616364342,0.134,0.172,1,"heterozygous","Gpx4","oligodendrocytes"
"Rtn31",0.00357646076307766,-0.107098798827993,0.511,0.585,1,"heterozygous","Rtn3","oligodendrocytes"
"Usp32",0.00360405103300161,-0.119575122347223,0.364,0.424,1,"heterozygous","Usp32","oligodendrocytes"
"Gpd2",0.00362252654186257,0.20112731163431,0.249,0.213,1,"heterozygous","Gpd2","oligodendrocytes"
"Sugt1",0.00363289400184724,-0.105002952120964,0.117,0.155,1,"heterozygous","Sugt1","oligodendrocytes"
"Sirt2",0.00365349755954525,-0.114097663838812,0.287,0.346,1,"heterozygous","Sirt2","oligodendrocytes"
"Epb41l1",0.00371068895246331,-0.117103700254246,0.2,0.246,1,"heterozygous","Epb41l1","oligodendrocytes"
"Pex2",0.00378535035334571,0.179321317641323,0.173,0.139,1,"heterozygous","Pex2","oligodendrocytes"
"Wasl",0.00383570229166227,-0.120395421094898,0.23,0.28,1,"heterozygous","Wasl","oligodendrocytes"
"Cyp2j6",0.00387687214517244,0.160510518889489,0.111,0.082,1,"heterozygous","Cyp2j6","oligodendrocytes"
"Clic4",0.00388172954628024,0.204317980743717,0.494,0.473,1,"heterozygous","Clic4","oligodendrocytes"
"Prdx62",0.00388732794927764,-0.112522938187307,0.075,0.106,1,"heterozygous","Prdx6","oligodendrocytes"
"Tnks",0.0039123673846872,-0.106271249621462,0.293,0.354,1,"heterozygous","Tnks","oligodendrocytes"
"Tial1",0.00395775259618298,-0.134331044566884,0.446,0.513,1,"heterozygous","Tial1","oligodendrocytes"
"Gm44662",0.00403862921650501,0.152063626015337,0.101,0.073,1,"heterozygous","Gm44662","oligodendrocytes"
"Smim10l1",0.00412132327410116,-0.114941786620154,0.076,0.107,1,"heterozygous","Smim10l1","oligodendrocytes"
"Tet3",0.00414734617809707,-0.127921783546802,0.271,0.322,1,"heterozygous","Tet3","oligodendrocytes"
"Stox22",0.00419977337140861,0.210145105580408,0.501,0.486,1,"heterozygous","Stox2","oligodendrocytes"
"Plekha5",0.00421358508015163,0.192763623012449,0.468,0.443,1,"heterozygous","Plekha5","oligodendrocytes"
"Mboat21",0.00425281740559178,-0.126892370696194,0.262,0.315,1,"heterozygous","Mboat2","oligodendrocytes"
"Pnisr2",0.00425481044558043,0.14925063590332,0.687,0.681,1,"heterozygous","Pnisr","oligodendrocytes"
"Nek7",0.00427553984749837,-0.127680194329671,0.231,0.281,1,"heterozygous","Nek7","oligodendrocytes"
"Prdm2",0.00428493239788245,-0.101737749691183,0.214,0.264,1,"heterozygous","Prdm2","oligodendrocytes"
"Ylpm1",0.0043124458822807,-0.104105940921278,0.352,0.41,1,"heterozygous","Ylpm1","oligodendrocytes"
"Macrod21",0.00436459970795284,-0.108897374010905,0.467,0.541,1,"heterozygous","Macrod2","oligodendrocytes"
"Cep68",0.00443580988075322,-0.108869573770873,0.082,0.113,1,"heterozygous","Cep68","oligodendrocytes"
"Rabgap1l",0.0044584184830877,-0.115542439108119,0.686,0.739,1,"heterozygous","Rabgap1l","oligodendrocytes"
"Frmd4a1",0.00453385735884698,0.133203007901449,0.312,0.272,1,"heterozygous","Frmd4a","oligodendrocytes"
"Gbe1",0.0045779305716638,-0.101060841555601,0.108,0.143,1,"heterozygous","Gbe1","oligodendrocytes"
"Rfx71",0.00459341281743867,-0.11725615447137,0.346,0.4,1,"heterozygous","Rfx7","oligodendrocytes"
"Aspa",0.00460401277132329,0.127970354354893,0.879,0.869,1,"heterozygous","Aspa","oligodendrocytes"
"Unc13b1",0.00466069267074735,0.219710725515325,0.129,0.1,1,"heterozygous","Unc13b","oligodendrocytes"
"Mllt31",0.00473763423258418,-0.131422658995191,0.253,0.301,1,"heterozygous","Mllt3","oligodendrocytes"
"Qdpr",0.00474844042970135,0.176352987454258,0.52,0.491,1,"heterozygous","Qdpr","oligodendrocytes"
"Maea",0.00476242029072999,-0.111636367019314,0.123,0.158,1,"heterozygous","Maea","oligodendrocytes"
"Arih11",0.00477566196645986,-0.116775729867808,0.523,0.597,1,"heterozygous","Arih1","oligodendrocytes"
"Plekhg11",0.00478479471680538,0.112230007972254,0.76,0.747,1,"heterozygous","Plekhg1","oligodendrocytes"
"Crebrf",0.00478893984239687,-0.116753177109196,0.337,0.395,1,"heterozygous","Crebrf","oligodendrocytes"
"Pdgfc1",0.00484495859846265,-0.128606134743342,0.104,0.138,1,"heterozygous","Pdgfc","oligodendrocytes"
"Cnksr31",0.00502299450551023,-0.156078725557246,0.118,0.155,1,"heterozygous","Cnksr3","oligodendrocytes"
"Cadm4",0.00504848847294358,-0.110444055610307,0.187,0.232,1,"heterozygous","Cadm4","oligodendrocytes"
"Nfat51",0.00508867919950004,0.14540046814079,0.564,0.551,1,"heterozygous","Nfat5","oligodendrocytes"
"Akap7",0.00510883017715827,0.201222233023925,0.233,0.201,1,"heterozygous","Akap7","oligodendrocytes"
"Atp6v1d",0.00515426182660715,-0.103087741058121,0.085,0.116,1,"heterozygous","Atp6v1d","oligodendrocytes"
"Grik2",0.00516417660369,0.16603797595769,0.803,0.813,1,"heterozygous","Grik2","oligodendrocytes"
"Esco1",0.00523085157003458,-0.111460200671587,0.164,0.207,1,"heterozygous","Esco1","oligodendrocytes"
"Sema5a1",0.00527469696845725,-0.167180517364832,0.136,0.173,1,"heterozygous","Sema5a","oligodendrocytes"
"Prrt1",0.00539053323844816,0.230389002947007,0.335,0.303,1,"heterozygous","Prrt1","oligodendrocytes"
"Rev3l",0.00543024143071044,0.182461592874446,0.446,0.416,1,"heterozygous","Rev3l","oligodendrocytes"
"Prag1",0.00545252429594655,0.202828469677422,0.234,0.201,1,"heterozygous","Prag1","oligodendrocytes"
"Ctso",0.00546133048588679,0.199658374217321,0.155,0.125,1,"heterozygous","Ctso","oligodendrocytes"
"Eif3m",0.00553603019216397,0.133057153590235,0.105,0.078,1,"heterozygous","Eif3m","oligodendrocytes"
"Pls3",0.00570176392320481,-0.112410737174925,0.184,0.227,1,"heterozygous","Pls3","oligodendrocytes"
"Dcun1d1",0.0057039579435594,-0.100787990110121,0.145,0.184,1,"heterozygous","Dcun1d1","oligodendrocytes"
"Agap32",0.00577470241665571,-0.108700799731317,0.128,0.165,1,"heterozygous","Agap3","oligodendrocytes"
"Gmcl1",0.00581655544279948,-0.134316043094885,0.16,0.2,1,"heterozygous","Gmcl1","oligodendrocytes"
"Anapc16",0.00585144836388822,-0.128083279866391,0.113,0.147,1,"heterozygous","Anapc16","oligodendrocytes"
"Hnrnpk",0.00595118108092511,-0.101246831939678,0.24,0.291,1,"heterozygous","Hnrnpk","oligodendrocytes"
"Syp1",0.00595472102361475,-0.105320651787395,0.092,0.125,1,"heterozygous","Syp","oligodendrocytes"
"Ap2a2",0.00602247652821753,-0.113470295470208,0.121,0.156,1,"heterozygous","Ap2a2","oligodendrocytes"
"Rsu1",0.00612979686054545,-0.128476440956219,0.225,0.269,1,"heterozygous","Rsu1","oligodendrocytes"
"Gm16168",0.00616550591561829,0.171711832558643,0.766,0.759,1,"heterozygous","Gm16168","oligodendrocytes"
"Emsy",0.00620655020712649,-0.105736970446173,0.269,0.323,1,"heterozygous","Emsy","oligodendrocytes"
"Lrif1",0.00621572775357338,0.195172722556784,0.156,0.125,1,"heterozygous","Lrif1","oligodendrocytes"
"Pxk",0.00628904412762897,-0.116811685069569,0.268,0.319,1,"heterozygous","Pxk","oligodendrocytes"
"B3galt1",0.00631121530766586,0.110646530117671,0.834,0.832,1,"heterozygous","B3galt1","oligodendrocytes"
"Sgta",0.00642609271415409,-0.122742980215403,0.099,0.132,1,"heterozygous","Sgta","oligodendrocytes"
"Tmem132a",0.00652906043163657,-0.106081750015891,0.104,0.138,1,"heterozygous","Tmem132a","oligodendrocytes"
"Nprl3",0.0065866937342594,-0.104139251703584,0.114,0.149,1,"heterozygous","Nprl3","oligodendrocytes"
"Tango21",0.00659094610552779,-0.132125423841345,0.173,0.212,1,"heterozygous","Tango2","oligodendrocytes"
"Aff3",0.00663463066674845,-0.163446150060131,0.18,0.221,1,"heterozygous","Aff3","oligodendrocytes"
"Unc5b",0.00668492403369759,0.215489393913583,0.377,0.354,1,"heterozygous","Unc5b","oligodendrocytes"
"Dguok",0.00671740016836752,-0.108521719136016,0.176,0.218,1,"heterozygous","Dguok","oligodendrocytes"
"Dzip3",0.00685211980667286,-0.107151729099835,0.226,0.272,1,"heterozygous","Dzip3","oligodendrocytes"
"Ppp6c",0.00700469806891783,-0.119734236594,0.144,0.182,1,"heterozygous","Ppp6c","oligodendrocytes"
"Adam22",0.00711492722819822,-0.105054805478986,0.412,0.474,1,"heterozygous","Adam22","oligodendrocytes"
"Fbxo42",0.007116540409064,-0.10151017941976,0.122,0.158,1,"heterozygous","Fbxo42","oligodendrocytes"
"Cnep1r1",0.0073799053143881,0.192410724736065,0.167,0.137,1,"heterozygous","Cnep1r1","oligodendrocytes"
"Nedd41",0.00741246083750238,-0.117015970864409,0.534,0.602,1,"heterozygous","Nedd4","oligodendrocytes"
"Gng11",0.00744497277469743,0.188054737632843,0.254,0.223,1,"heterozygous","Gng11","oligodendrocytes"
"Aven1",0.00747926149315012,-0.135085775922934,0.094,0.126,1,"heterozygous","Aven","oligodendrocytes"
"Zfand32",0.00750556474884339,-0.134887316996657,0.438,0.497,1,"heterozygous","Zfand3","oligodendrocytes"
"Parl",0.00751890187627022,0.163752643987928,0.168,0.136,1,"heterozygous","Parl","oligodendrocytes"
"Fign",0.0075414878732169,0.11927119369952,0.522,0.488,1,"heterozygous","Fign","oligodendrocytes"
"Igsf111",0.00766094808841564,-0.114020028733235,0.391,0.453,1,"heterozygous","Igsf11","oligodendrocytes"
"Fam118b",0.00767222306253186,-0.109549640529281,0.1,0.132,1,"heterozygous","Fam118b","oligodendrocytes"
"Pacs2",0.00783902458513115,0.200196903111795,0.586,0.597,1,"heterozygous","Pacs2","oligodendrocytes"
"Large1",0.00784424940831189,-0.127340121918611,0.337,0.393,1,"heterozygous","Large1","oligodendrocytes"
"Dclk2",0.00792847875746553,0.179210099924391,0.14,0.112,1,"heterozygous","Dclk2","oligodendrocytes"
"Cadps1",0.00795048814476832,-0.140247392895483,0.285,0.338,1,"heterozygous","Cadps","oligodendrocytes"
"Kpna3",0.00815249974310082,-0.103380850919329,0.177,0.218,1,"heterozygous","Kpna3","oligodendrocytes"
"Spred21",0.00816314366755339,0.181120668625055,0.127,0.099,1,"heterozygous","Spred2","oligodendrocytes"
"Msl11",0.00821116175331614,-0.119778837606767,0.15,0.19,1,"heterozygous","Msl1","oligodendrocytes"
"Arl2bp",0.00821741891308364,0.190140882683338,0.217,0.186,1,"heterozygous","Arl2bp","oligodendrocytes"
"Pex5l",0.00822928031865493,0.137474844228597,0.864,0.847,1,"heterozygous","Pex5l","oligodendrocytes"
"Zyg11b",0.00826872047575907,-0.119797568800922,0.147,0.184,1,"heterozygous","Zyg11b","oligodendrocytes"
"Ralgds",0.00839544154105398,-0.108178148656353,0.188,0.228,1,"heterozygous","Ralgds","oligodendrocytes"
"Prkcq",0.00839578577925436,0.172042614124763,0.369,0.331,1,"heterozygous","Prkcq","oligodendrocytes"
"Foxk2",0.00843625776165938,-0.109686614680566,0.162,0.201,1,"heterozygous","Foxk2","oligodendrocytes"
"Cdadc1",0.00851203491368934,-0.129752201684805,0.164,0.202,1,"heterozygous","Cdadc1","oligodendrocytes"
"Frmd8",0.00854530958580358,0.215256104743717,0.271,0.241,1,"heterozygous","Frmd8","oligodendrocytes"
"Lhfpl21",0.00863338604553454,0.21993742946065,0.108,0.082,1,"heterozygous","Lhfpl2","oligodendrocytes"
"Vps37a",0.00863767451314226,-0.10966590671056,0.162,0.2,1,"heterozygous","Vps37a","oligodendrocytes"
"Rftn21",0.00864011149545551,-0.131497874217984,0.101,0.131,1,"heterozygous","Rftn2","oligodendrocytes"
"Nbr1",0.00880756835524495,-0.138307639239178,0.223,0.265,1,"heterozygous","Nbr1","oligodendrocytes"
"Rasal2",0.00899742696342161,0.210711753260499,0.488,0.468,1,"heterozygous","Rasal2","oligodendrocytes"
"Gnao12",0.00910658524181614,-0.100366694032431,0.765,0.792,1,"heterozygous","Gnao1","oligodendrocytes"
"Gnb1",0.00920388881710262,-0.108535802056013,0.345,0.397,1,"heterozygous","Gnb1","oligodendrocytes"
"Prrc2c",0.00921078407505402,0.132683540721364,0.574,0.571,1,"heterozygous","Prrc2c","oligodendrocytes"
"Rap1a",0.00929293799144124,0.18119645800763,0.589,0.596,1,"heterozygous","Rap1a","oligodendrocytes"
"Tnrc6c1",0.00976812818025675,0.141701277060353,0.528,0.512,1,"heterozygous","Tnrc6c","oligodendrocytes"
"Phf8",0.00978126314445212,-0.10438301139667,0.158,0.197,1,"heterozygous","Phf8","oligodendrocytes"
"Pot1a",0.00982222888506902,0.175270420245908,0.193,0.164,1,"heterozygous","Pot1a","oligodendrocytes"
"Sh3gl1",0.0099560094512079,-0.105064934453576,0.163,0.202,1,"heterozygous","Sh3gl1","oligodendrocytes"
"Sgk1.1",1.13268746675707e-150,1.9139839578626,0.544,0.104,3.65676821767854e-146,"control","Sgk1","oligodendrocytes"
"Zbtb16.11",1.99050557820287e-139,1.69363063986471,0.598,0.177,6.42614820867014e-135,"control","Zbtb16","oligodendrocytes"
"Tmod2.11",4.17775406519684e-71,0.860052983790461,0.79,0.575,1.34874612240815e-66,"control","Tmod2","oligodendrocytes"
"Polr3e.1",1.05961815397195e-68,1.05031814869041,0.517,0.223,3.42087124828305e-64,"control","Polr3e","oligodendrocytes"
"Adipor2.1",2.31274724557291e-68,1.02164775622465,0.712,0.465,7.46647320760757e-64,"control","Adipor2","oligodendrocytes"
"Mobp.1",2.06541621707997e-62,0.711237346749372,0.866,0.818,6.66798971522097e-58,"control","Mobp","oligodendrocytes"
"Bcl2l1.11",9.20814559356014e-57,0.831997414807924,0.697,0.455,2.97275772342495e-52,"control","Bcl2l1","oligodendrocytes"
"Map7d2.11",2.99637744044574e-52,0.972330236599003,0.319,0.096,9.67350492873502e-48,"control","Map7d2","oligodendrocytes"
"Rcan2.11",4.39084945735493e-50,0.84903171797276,0.614,0.371,1.41754183881247e-45,"control","Rcan2","oligodendrocytes"
"Fkbp5.12",2.79693848628348e-48,1.04712571349386,0.256,0.061,9.02963620911759e-44,"control","Fkbp5","oligodendrocytes"
"Arid5b.11",1.39756440839989e-42,0.763219605075091,0.521,0.293,4.51189693607821e-38,"control","Arid5b","oligodendrocytes"
"Hecw2.11",2.56027445263525e-42,0.558143856718358,0.848,0.754,8.26559004288763e-38,"control","Hecw2","oligodendrocytes"
"Mat2a.11",2.32161431453608e-38,0.651062900366924,0.625,0.402,7.49509965304828e-34,"control","Mat2a","oligodendrocytes"
"Itpk1.1",7.66119704641189e-37,0.69067592640603,0.593,0.387,2.47334085446362e-32,"control","Itpk1","oligodendrocytes"
"Mast4.11",3.66381341925689e-34,0.429634653461935,0.935,0.93,1.18282552427289e-29,"control","Mast4","oligodendrocytes"
"Map7.1",2.16548871522557e-32,0.378301775070374,0.887,0.861,6.99106376823423e-28,"control","Map7","oligodendrocytes"
"Vmp1.11",1.34086247141828e-29,0.459295611321763,0.866,0.792,4.32884040272676e-25,"control","Vmp1","oligodendrocytes"
"Eml1.1",6.12400358982956e-28,-0.732780108858966,0.439,0.57,1.97707331894058e-23,"control","Eml1","oligodendrocytes"
"Klf13.12",8.39523320979132e-28,0.579688524115198,0.562,0.369,2.71031708944903e-23,"control","Klf13","oligodendrocytes"
"Mtmr2.1",1.83107688641776e-27,0.565342139139164,0.593,0.411,5.91144862011109e-23,"control","Mtmr2","oligodendrocytes"
"Ptpn11.1",4.4628272386293e-27,0.530268702073829,0.518,0.327,1.44077914571908e-22,"control","Ptpn11","oligodendrocytes"
"Pstpip2.1",5.59844971825347e-27,0.533401410640018,0.684,0.517,1.80740350704095e-22,"control","Pstpip2","oligodendrocytes"
"Per1.12",2.34600667934342e-25,0.526975395330613,0.19,0.062,7.5738479635923e-21,"control","Per1","oligodendrocytes"
"Klf9.12",5.92131761509276e-25,0.553900653374223,0.368,0.199,1.91163817885655e-20,"control","Klf9","oligodendrocytes"
"Sox2ot.11",6.11186545766878e-25,-0.376748992450711,0.851,0.868,1.97315464435379e-20,"control","Sox2ot","oligodendrocytes"
"Arrdc2.1",6.1154821573236e-25,0.567958804435065,0.243,0.102,1.97432225967035e-20,"control","Arrdc2","oligodendrocytes"
"Creb5.1",9.84135465861732e-25,-0.556274436105174,0.552,0.671,3.17718293798801e-20,"control","Creb5","oligodendrocytes"
"Slc6a1.1",1.28571728812626e-24,0.501255239199004,0.353,0.186,4.15080969298682e-20,"control","Slc6a1","oligodendrocytes"
"Pip4k2a.1",1.67399805503491e-24,0.454858550502271,0.749,0.627,5.4043353208747e-20,"control","Pip4k2a","oligodendrocytes"
"Elmo1.11",3.91277520394833e-24,0.404580615381225,0.882,0.792,1.26320034684268e-19,"control","Elmo1","oligodendrocytes"
"Rab31.11",4.71425494186669e-24,0.514224875239453,0.755,0.623,1.52195006543224e-19,"control","Rab31","oligodendrocytes"
"Fnbp1.11",6.6775945943162e-24,-0.327938107283211,0.92,0.911,2.15579463882904e-19,"control","Fnbp1","oligodendrocytes"
"Gatm.1",1.45473920539725e-21,-0.400187276582751,0.775,0.823,4.69648005070448e-17,"control","Gatm","oligodendrocytes"
"Endod1.1",1.6802878542671e-21,0.494260567769344,0.354,0.197,5.42464130871591e-17,"control","Endod1","oligodendrocytes"
"Fam214a.11",5.64690193734415e-21,0.564674343008917,0.45,0.29,1.82304582145219e-16,"control","Fam214a","oligodendrocytes"
"Plcl1.12",1.50398868696915e-20,0.339259801891106,0.945,0.925,4.85547707701122e-16,"control","Plcl1","oligodendrocytes"
"Ankrd13a.1",5.93162861273217e-20,0.453259518456127,0.292,0.152,1.91496698133445e-15,"control","Ankrd13a","oligodendrocytes"
"Trf.1",1.14917978046667e-19,-0.390834021614754,0.84,0.865,3.71001200325858e-15,"control","Trf","oligodendrocytes"
"Hdgfl2.1",4.88920988727571e-19,0.431643647770005,0.231,0.107,1.57843252000809e-14,"control","Hdgfl2","oligodendrocytes"
"Ikzf2.1",1.04856196163709e-18,0.462324198819066,0.417,0.262,3.38517743694919e-14,"control","Ikzf2","oligodendrocytes"
"Plekha1.1",1.82669398189646e-18,0.455598867503888,0.676,0.533,5.89729885115453e-14,"control","Plekha1","oligodendrocytes"
"Dnm3.1",4.321719392291e-18,-0.323809379803826,0.857,0.869,1.39522388860723e-13,"control","Dnm3","oligodendrocytes"
"Mast3.1",5.03884371786895e-18,0.367535959949939,0.794,0.704,1.62674030587681e-13,"control","Mast3","oligodendrocytes"
"Slc38a2.11",7.88718717519677e-18,0.479822662216379,0.781,0.644,2.54629950764053e-13,"control","Slc38a2","oligodendrocytes"
"Tnfaip6.1",8.97460444304582e-18,0.473837844189513,0.504,0.353,2.89736129839291e-13,"control","Tnfaip6","oligodendrocytes"
